nome_produto	valor_produto	data_busca	link_produto
"Smartphone Samsung Galaxy J2 Prime TV 16GB Rosa - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" Quad HD"	649.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j2-prime-tv-16gb-rosa-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-quad-hd/p/2171609/te/gaj2/
"iPhone 7 Apple 32GB Ouro Rosa 4G Tela 4.7"" Retina - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	3199.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-32gb-ouro-rosa-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2180081/te/iph7/
"Smartphone Samsung Galaxy J7 Metal 16GB Dourado - Dual Chip 4G Câm 13MP + Selfie 5MP Flash Tela 5.5"""	849.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-metal-16gb-dourado-dual-chip-4g-cam-13mp-selfie-5mp-flash-tela-5.5/p/2164129/te/gj7m/
"Smartphone Samsung Galaxy J7 Prime 32GB Rosa - Dual Chip 4G Câm 13MP + Selfie 8MP Flash Tela 5.5"""	1299.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-prime-32gb-rosa-dual-chip-4g-cam-13mp-selfie-8mp-flash-tela-5.5/p/2175276/te/gj7p/
Smartphone Motorola Moto G5s Plus 32GB - Azul Topázio Dual Chip 4G Câm. Duo 13MP + 13MP	1499.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-g5s-plus-32gb-azul-topazio-dual-chip-4g-cam.-duo-13mp-13mp/p/1555365/te/mgsp/
"iPhone 7 Apple 32GB Dourado 4G Tela 4.7"" Retina - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	3199.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-32gb-dourado-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2180086/te/iph7/
"Smartphone Lenovo Vibe K6 Plus 32GB Grafite - Dual Chip 4G Câm. 16MP + Selfie 8MP Tela 5.5"""	989.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lenovo-vibe-k6-plus-32gb-grafite-dual-chip-4g-cam.-16mp-selfie-8mp-tela-5.5/p/2170597/te/lk6p/
"iPhone 6s Apple 32GB Prata 4G Tela 4.7"" - Retina Câmera 5MP iOS 10 Proc. A9 Wi-Fi"	2499.0	2017-10-09	https://www.magazineluiza.com.br/iphone-6s-apple-32gb-prata-4g-tela-4.7-retina-camera-5mp-ios-10-proc.-a9-wi-fi/p/2169730/te/ip6s/
"Smartphone Samsung Galaxy J7 Prime 32GB Preto - Dual Chip 4G Câm 13MP + Selfie 8MP Flash Tela 5.5"""	1299.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-prime-32gb-preto-dual-chip-4g-cam-13mp-selfie-8mp-flash-tela-5.5/p/2169856/te/gj7p/
"Smartphone Samsung Galaxy J2 Prime TV 16GB Dourado - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" Quad HD"	649.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j2-prime-tv-16gb-dourado-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-quad-hd/p/2171608/te/gaj2/
"Smartphone Motorola Moto G5s 32GB Platinum - Dual Chip 4G Câm. 16MP + Selfie 5MP Tela 5,2"""	1099.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-g5s-32gb-platinum-dual-chip-4g-cam.-16mp-selfie-5mp-tela-5-2/p/1555359/te/mg5s/
"Smartphone Motorola Moto E4 16GB Ouro Rosê - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" HD"	699.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-16gb-ouro-rose-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-hd/p/2177816/te/moe4/
"Smartphone Motorola Moto E4 16GB Titanium - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" HD"	699.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-16gb-titanium-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-hd/p/2177817/te/moe4/
"Smartphone Samsung Galaxy J7 Neo 16GB Dourado - Dual Chip 4G Câm. 13MP Tela 5,5"" HD Proc.Octa Core"	849.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-neo-16gb-dourado-dual-chip-4g-cam.-13mp-tela-5-5-hd-proc.octa-core/p/2174873/te/gaj7/
"Smartphone Samsung Galaxy J5 Pro 32GB Dourado - Dual Chip 4G Câm. 13MP Tela 5,2"" HD Proc.Octa Core"	1049.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j5-pro-32gb-dourado-dual-chip-4g-cam.-13mp-tela-5-2-hd-proc.octa-core/p/1555367/te/glxj/
"Smartphone Motorola Moto G5s 32GB Ouro - Dual Chip 4G Câm. 16MP + Selfie 5MP Tela 5,2"""	1099.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-g5s-32gb-ouro-dual-chip-4g-cam.-16mp-selfie-5mp-tela-5-2/p/1555360/te/mg5s/
"Smartphone Motorola Moto C Plus 8GB Ouro - Dual Chip 4G Câm. 8MP Tela 5"" HD Proc. Quad Core"	599.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-c-plus-8gb-ouro-dual-chip-4g-cam.-8mp-tela-5-hd-proc.-quad-core/p/2177814/te/motc/
"iPhone SE Apple 32GB Cinza Espacial 4G Tela 4"" - Retina Câm. 12MP iOS 11 Proc. Chip A9 Touch ID"	1999.9	2017-10-09	https://www.magazineluiza.com.br/iphone-se-apple-32gb-cinza-espacial-4g-tela-4-retina-cam.-12mp-ios-11-proc.-chip-a9-touch-id/p/2180253/te/ipse/
"Smartphone Samsung Galaxy J7 Metal 16GB Preto - Dual Chip 4G Câm 13MP + Selfie 5MP Flash Tela 5.5"""	849.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-metal-16gb-preto-dual-chip-4g-cam-13mp-selfie-5mp-flash-tela-5.5/p/2164130/te/gj7m/
"iPhone SE Apple 32GB Ouro Rosa 4G Tela 4"" - Retina Câm. 12MP iOS 11 Proc. Chip A9 Touch ID"	1999.9	2017-10-09	https://www.magazineluiza.com.br/iphone-se-apple-32gb-ouro-rosa-4g-tela-4-retina-cam.-12mp-ios-11-proc.-chip-a9-touch-id/p/2180256/te/ipse/
"Smartphone Motorola Moto E4 Plus 16GB Ouro - Dual Chip 4G Câm. 13MP + Selfie 5MP Tela 5.5"" HD"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-plus-16gb-ouro-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5-hd/p/2177819/te/moe4/
"Smartphone Samsung Galaxy J2 Prime TV 16GB Preto - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" Quad HD"	639.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j2-prime-tv-16gb-preto-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-quad-hd/p/2171607/te/gaj2/
"Smartphone Motorola Moto G5s 32GB Azul Safira - Dual Chip 4G Câm. 16MP + Selfie 5MP Tela 5,2"""	1099.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-g5s-32gb-azul-safira-dual-chip-4g-cam.-16mp-selfie-5mp-tela-5-2/p/1555361/te/mg5s/
"Smartphone LG K10 Novo 32GB Preto Dual Chip 4G - Câm. 13MP + Selfie 5MP Tela 5.3"" Proc. Octa Core"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k10-novo-32gb-preto-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.3-proc.-octa-core/p/2171666/te/lgk1/
"iPhone 7 Apple 128GB Preto Matte 4G Tela 4.7"" - Retina Câm.12MP +Selfie 7MP iOS 11 Proc. Chip A10"	3699.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-128gb-preto-matte-4g-tela-4.7-retina-cam.12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2180093/te/iph7/
"iPhone 7 Apple 32GB Prateado 4G Tela 4.7"" Retina - Câm. 12MP + Selfie 7MP iOS 10 Proc. Chip A10"	3199.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-32gb-prateado-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-10-proc.-chip-a10/p/2180089/te/iph7/
"Smartphone LG K10 Novo 32GB Dourado Dual Chip 4G - Câm. 13MP + Selfie 5MP Tela 5.3"" Proc. Octa Core"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k10-novo-32gb-dourado-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.3-proc.-octa-core/p/2171667/te/lgk1/
Smartphone Samsung Galaxy J5 Duos 16GB Preto - Dual Chip 4G Câm. 13MP + Selfie 5MP com Flash	694.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j5-duos-16gb-preto-dual-chip-4g-cam.-13mp-selfie-5mp-com-flash/p/2139413/te/glxj/
"Smartphone Samsung Galaxy J1 Mini 8GB Dourado - Dual Chip 3G Câm. 5MP Tela 4"" Proc. Quad Core"	389.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j1-mini-8gb-dourado-dual-chip-3g-cam.-5mp-tela-4-proc.-quad-core/p/2159156/te/gaj1/
"Smartphone Motorola Moto Z2 Play 64GB Azul Topázio - Dual Chip 4G Câm. 12MP + Selfie 5MP Tela 5.5"""	1899.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-z2-play-64gb-azul-topazio-dual-chip-4g-cam.-12mp-selfie-5mp-tela-5.5/p/2177957/te/mz2p/
"Smartphone Samsung Galaxy S7 Edge 32GB Dourado - 4G Câm. 12MP + Selfie 5MP Tela 5.5"" Desbl. Claro"	2239.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s7-edge-32gb-dourado-4g-cam.-12mp-selfie-5mp-tela-5.5-desbl.-claro/p/2183093/te/gas7/
"Smartphone Samsung Galaxy J5 Pro 32GB Preto - Dual Chip 4G Câm. 13MP Tela 5,2"" HD Proc.Octa Core"	1049.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j5-pro-32gb-preto-dual-chip-4g-cam.-13mp-tela-5-2-hd-proc.octa-core/p/1555368/te/glxj/
"iPhone 7 Red Special Edition Apple 256GB - 4G 4.7"" Câm. 12MP + Selfie 7MP iOS 10"	4199.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-red-special-edition-apple-256gb-4g-4.7-cam.-12mp-selfie-7mp-ios-10/p/2175009/te/iph7/
"Smartphone Samsung Galaxy J1 8GB Dourado Dual Chip - 3G Câm. 5MP Tela 4.5"" Proc. Quad Core"	499.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j1-8gb-dourado-dual-chip-3g-cam.-5mp-tela-4.5-proc.-quad-core/p/2152754/te/gaj1/
"iPhone 7 Plus Apple 128GB Preto Matte 4G Tela 5.5"" - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	4299.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-plus-apple-128gb-preto-matte-4g-tela-5.5-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2170270/te/iph7/
"Smartphone Samsung Galaxy J5 Pro 32GB Preto - Dual Chip 4G Câm. 13MP Tela 5,2"" HD Proc.Octa Core"	1049.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j5-pro-32gb-preto-dual-chip-4g-cam.-13mp-tela-5-2-hd-proc.octa-core/p/1555369/te/glxj/
"Smartphone Motorola Moto C Plus 8GB Preto - Dual Chip 4G Câm. 8MP Tela 5"" HD Proc. Quad Core"	599.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-c-plus-8gb-preto-dual-chip-4g-cam.-8mp-tela-5-hd-proc.-quad-core/p/2177815/te/motc/
"Smartphone Motorola Moto E4 Plus 16GB Titanium - Dual Chip 4G Câm. 13MP + Selfie 5MP Tela 5.5"" HD"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-plus-16gb-titanium-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5-hd/p/2177820/te/moe4/
"Smartphone Quantum You L 32GB Dourado Dual Chip - 4G Câm. 13MP + Frontal 8MP 5"" HD Proc. Quad Core"	639.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-quantum-you-l-32gb-dourado-dual-chip-4g-cam.-13mp-frontal-8mp-5-hd-proc.-quad-core/p/2175022/te/tcsp/
"Smartphone Quantum You L 32GB Azul Dual Chip - 4G Câm. 13MP + Frontal 8MP 5"" HD Proc. Quad Core"	639.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-quantum-you-l-32gb-azul-dual-chip-4g-cam.-13mp-frontal-8mp-5-hd-proc.-quad-core/p/2175021/te/tcsp/
"iPhone SE Apple 32GB Dourado 4G Tela 4"" - Retina Câm. 12MP iOS 11 Proc. Chip A9 Touch ID"	1999.9	2017-10-09	https://www.magazineluiza.com.br/iphone-se-apple-32gb-dourado-4g-tela-4-retina-cam.-12mp-ios-11-proc.-chip-a9-touch-id/p/2180255/te/ipse/
"Smartphone LG K10 Power 32GB Titânio Dual Chip 4G - Câm. 13MP + Selfie 5MP Tela 5.5"" Proc. Octa Core"	899.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k10-power-32gb-titanio-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5-proc.-octa-core/p/2171663/te/lk1w/
"Smartphone Samsung Galaxy J1 Mini 8GB Preto - Dual Chip 3G Câm. 5MP Tela 4"" Proc. Quad Core"	384.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j1-mini-8gb-preto-dual-chip-3g-cam.-5mp-tela-4-proc.-quad-core/p/2159155/te/gaj1/
"Smartphone Samsung Galaxy S7 Edge 32GB Preto 4G - Câm. 12MP + Selfie 5MP Tela 5.5"" Quad HD Octa Core"	2399.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s7-edge-32gb-preto-4g-cam.-12mp-selfie-5mp-tela-5.5-quad-hd-octa-core/p/2159141/te/gas7/
"Smartphone Sony Xperia XA 16GB Branco Dual Chip 4G - Câm. 13MP + Selfie 8MP 5"" Proc. Octa Core"	899.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-sony-xperia-xa-16gb-branco-dual-chip-4g-cam.-13mp-selfie-8mp-5-proc.-octa-core/p/2175013/te/sxxa/
"iPhone 7 Apple 128GB Ouro Rosa 4G Tela 4.7"" Retina - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	3699.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-128gb-ouro-rosa-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2180082/te/iph7/
"Smartphone LG K10 Power 32GB Indigo Dual Chip 4G - Câm. 13MP + Selfie 5MP Tela 5.5"" Proc. Octa Core"	879.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k10-power-32gb-indigo-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5-proc.-octa-core/p/2171664/te/lk1w/
"Smartphone Positivo Twist Mini S430 8GB Dourado - Dual Chip 3G Câm. 8MP Tela 4"" Desbl."	319.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-positivo-twist-mini-s430-8gb-dourado-dual-chip-3g-cam.-8mp-tela-4-desbl./p/2172838/te/tcsp/
"Smartphone Motorola Moto Z2 Play 64GB Ouro - Dual Chip 4G Câm. 12MP + Selfie 5MP Tela 5.5"""	1899.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-z2-play-64gb-ouro-dual-chip-4g-cam.-12mp-selfie-5mp-tela-5.5/p/2177823/te/mz2p/
"Smartphone LG K10 Novo 32GB Titânio Dual Chip 4G - Câm. 13MP + Selfie 5MP Tela 5.3"" Proc. Octa Core"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k10-novo-32gb-titanio-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.3-proc.-octa-core/p/2171668/te/lgk1/
"Smartphone Motorola Moto E4 16GB Azul Safira - Dual Chip 4G Câm. 8MP + Selfie 5MP Tela 5"" HD"	699.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-16gb-azul-safira-dual-chip-4g-cam.-8mp-selfie-5mp-tela-5-hd/p/2177818/te/moe4/
"Smartphone Samsung J1 8GB Preto Dual Chip 3G - Câm. 5MP Tela 4.5"" Proc. Quad Core Android 5.1"	499.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-j1-8gb-preto-dual-chip-3g-cam.-5mp-tela-4.5-proc.-quad-core-android-5.1/p/2152753/te/gaj1/
"Smartphone Motorola Moto E4 Plus 16GB Azul Safira - Dual Chip 4G Câm. 13MP + Selfie 5MP Tela 5.5"" HD"	799.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-motorola-moto-e4-plus-16gb-azul-safira-dual-chip-4g-cam.-13mp-selfie-5mp-tela-5.5-hd/p/2177821/te/moe4/
"iPhone 7 Plus Apple 32GB Preto Matte 4G Tela 5.5"" - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	3799.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-plus-apple-32gb-preto-matte-4g-tela-5.5-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2170294/te/iph7/
"iPhone SE Apple 32GB Prateado 4G Tela 4"" - Retina Câm. 12MP iOS 10 Proc. Chip A9 Touch ID"	1999.9	2017-10-09	https://www.magazineluiza.com.br/iphone-se-apple-32gb-prateado-4g-tela-4-retina-cam.-12mp-ios-10-proc.-chip-a9-touch-id/p/2180254/te/ipse/
"Smartphone Samsung Galaxy S8 64GB Preto Dual Chip - 4G Câm. 12MP + Selfie 8MP Tela 5.8"" Quad HD"	3699.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s8-64gb-preto-dual-chip-4g-cam.-12mp-selfie-8mp-tela-5.8-quad-hd/p/2175625/te/gas8/
"Smartphone Samsung Galaxy J7 Neo 16GB Preto - Dual Chip 4G Câm. 13MP Tela 5,5"" HD Proc.Octa Core"	849.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-j7-neo-16gb-preto-dual-chip-4g-cam.-13mp-tela-5-5-hd-proc.octa-core/p/2174871/te/gaj7/
"iPhone 7 Plus Apple 256GB Preto Brilhante 4G - Tela 5.5"" Câm. 12MP + Selfie 7MP iOS 10"	4799.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-plus-apple-256gb-preto-brilhante-4g-tela-5.5-cam.-12mp-selfie-7mp-ios-10/p/2170279/te/iph7/
"Smartphone Samsung Galaxy S7 32GB Dourado 4G - Câm 12MP + Selfie 5MP Tela 5.1"" Quad HD Octa Core"	2009.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s7-32gb-dourado-4g-cam-12mp-selfie-5mp-tela-5.1-quad-hd-octa-core/p/2159151/te/gas7/
"Smartphone LG G6 32GB Platinum 4G - Câm. 13MP + Selfie 5MP Tela 5.7"" Proc. Quad Core"	2399.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-g6-32gb-platinum-4g-cam.-13mp-selfie-5mp-tela-5.7-proc.-quad-core/p/2175819/te/lgg6/
"iPhone 7 Apple 128GB Preto Brilhante 4G Tela 4.7"" - Retina Câm. 12MP + Selfie 7MP iOS 10"	3699.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-128gb-preto-brilhante-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-10/p/2180084/te/iph7/
"Smartphone LG K4 Novo 8GB Titânio Dual Chip 4G - Câmera 8MP + Selfie 5MP Tela 5"" Proc. Quad Core"	579.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-k4-novo-8gb-titanio-dual-chip-4g-camera-8mp-selfie-5mp-tela-5-proc.-quad-core/p/2171660/te/lgk4/
"iPhone 6s Plus Apple 32GB Prata 4G Tela 5.5"" - Retina Câmera 5MP iOS Processador A9 Wi-Fi"	2999.0	2017-10-09	https://www.magazineluiza.com.br/iphone-6s-plus-apple-32gb-prata-4g-tela-5.5-retina-camera-5mp-ios-processador-a9-wi-fi/p/2169734/te/ip6s/
"Smartphone LG G6 32GB Preto 4G - Câm. 13MP + Selfie 5MP Tela 5.7"" Proc. Quad Core"	2399.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-lg-g6-32gb-preto-4g-cam.-13mp-selfie-5mp-tela-5.7-proc.-quad-core/p/2175818/te/lgg6/
"iPhone 7 Plus Apple 128GB Prateado 4G Tela 5.5"" - Retina Câm. 12MP + Selfie 7MP iOS 10"	4299.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-plus-apple-128gb-prateado-4g-tela-5.5-retina-cam.-12mp-selfie-7mp-ios-10/p/2170271/te/iph7/
"Smartphone Samsung Galaxy S7 Edge 32GB Dourado 4G - Câm. 12MP + Selfie 5MP Tela 5.5"" Proc. Octa Core"	2399.9	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s7-edge-32gb-dourado-4g-cam.-12mp-selfie-5mp-tela-5.5-proc.-octa-core/p/2159139/te/gas7/
"Smartphone Samsung Galaxy S8+128GB Preto Dual Chip - 4G Câm. 12MP+Selfie 8MP Tela 6.2"" Proc. Octa Core"	4799.0	2017-10-09	https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s8-128gb-preto-dual-chip-4g-cam.-12mp-selfie-8mp-tela-6.2-proc.-octa-core/p/2184547/te/gas8/
"iPhone 7 Apple 128GB Dourado 4G Tela 4.7"" Retina - Câm. 12MP + Selfie 7MP iOS 11 Proc. Chip A10"	3699.0	2017-10-09	https://www.magazineluiza.com.br/iphone-7-apple-128gb-dourado-4g-tela-4.7-retina-cam.-12mp-selfie-7mp-ios-11-proc.-chip-a10/p/2180087/te/acce/
